drone_id,application,drone_size,drone_model,manufacturer,propeller_count,max_carry_weight,actual_carry_weight,payload_type,payload_description,altitude,flight_duration,distance_flown,operator_id,flight_date,battery_remaining,gps_accuracy,wind_speed,obstacles_encountered,flight_status,regulatory_approval_id,notes,overweight_flag,weight_ratio,risk_score
D0971,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.9,Liquid Tank,Insecticide,27,35.0,9.8,OP010,2025-08-06,44,3.5,7.7,Yes,Completed,REG-2026-UAV-0971,,0,0.945,3.184945457778139
D0972,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Standard,83,20.0,5.9,OP007,2025-10-24,95,1.1,2.3,No,Completed,REG-2026-UAV-0972,,0,0.5,1.2601367129518637
D0973,Warehouse Inventory,Small,StockChecker,InventoryAI,4,3.0,2.0,Scanner,3D barcode scanner,20,25.0,3.0,OP012,2025-02-23,80,0.7,1.2,No,Completed,REG-2026-UAV-0973,,0,0.6666666666666666,1.3282648393388203
D0974,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Medicine,70,18.0,4.9,OP003,2025-05-21,95,1.3,2.7,No,Completed,REG-2026-UAV-0974,,0,0.7,1.354186497946295
D0975,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.3,Liquid Tank,Herbicide,30,32.0,10.8,OP014,2025-08-10,42,3.3,7.6,Yes,Completed,REG-2026-UAV-0975,,0,0.9650000000000001,3.1660890795606678
D0976,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.0,Package,Small documents,60,18.0,5.0,OP006,2025-03-19,95,1.3,2.9,No,Completed,REG-2026-UAV-0976,Express document delivery,0,0.5,1.3834964564600263
D0977,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.1,Liquid Tank,Herbicide,33,33.0,10.7,OP003,2026-09-22,42,3.4,7.6,Yes,Completed,REG-2026-UAV-0977,,0,0.905,3.2261443371496448
D0978,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Wide-angle lens,81,18.0,5.8,OP007,2025-04-19,94,1.2,2.2,No,Completed,REG-2026-UAV-0978,,0,0.4,1.2722718429716906
D0979,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.1,Package,Documents,73,22.0,7.1,OP007,2025-05-18,88,2.0,3.7,No,Completed,REG-2026-UAV-0979,,0,0.42000000000000004,1.5436915681656014
D0980,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.5,Liquid Tank,Growth regulator,25,32.0,10.0,OP008,2025-06-01,38,3.6,8.1,Yes,Completed,REG-2026-UAV-0980,,0,0.975,3.1737566852491508
D0981,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.6,Package,Electronics,67,23.0,7.2,OP002,2025-08-24,84,1.8,3.2,No,Completed,REG-2026-UAV-0981,,0,0.52,1.581548945017432
D0982,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Infrared camera,90,18.0,6.0,OP009,2025-04-04,95,1.0,1.9,No,Completed,REG-2026-UAV-0982,,0,0.3,1.1946742538412263
D0983,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Medicine,72,19.0,5.2,OP013,2025-04-21,96,1.4,2.8,No,Completed,REG-2026-UAV-0983,,0,0.75,1.4431617447032175
D0984,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.6,Package,Electronics,67,23.0,7.2,OP005,2025-11-28,84,1.8,3.2,No,Completed,REG-2026-UAV-0984,,0,0.52,1.5908711029452791
D0985,Delivery to Remote Area,Medium,LongHaul 400,DeliveryNow,6,10.0,3.5,Package,Emergency rations,65,55.0,28.0,OP009,2025-04-25,60,2.5,4.8,No,Completed,REG-2026-UAV-0985,,0,0.35,2.7617191266041043
D0986,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.1,Liquid Tank,Fungicide,31,35.0,9.8,OP010,2025-08-26,40,3.5,7.9,Yes,Completed,REG-2026-UAV-0986,,0,0.9550000000000001,3.201414689108928
D0987,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Infrared,104,38.0,13.2,OP005,2025-08-03,69,2.2,5.1,Yes,Completed,REG-2026-UAV-0987,,0,0.6375,2.5725438694979905
D0988,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.6,Sensor,Gas leak sensor,111,40.0,13.5,OP007,2025-05-20,69,2.4,5.7,Yes,Completed,REG-2026-UAV-0988,,0,0.575,2.607865270892377
D0989,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Standard lens,87,20.0,5.7,OP011,2026-01-28,95,1.1,2.2,No,Completed,REG-2026-UAV-0989,,0,0.5,1.364164477681597
D0990,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Insecticide,28,32.0,9.5,OP009,2025-06-19,42,3.2,7.7,Yes,Completed,REG-2026-UAV-0990,,0,0.9400000000000001,3.0436790575808135
D0991,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Standard,83,20.0,5.9,OP015,2026-02-21,95,1.1,2.3,No,Completed,REG-2026-UAV-0991,,0,0.5,1.284707870701446
D0992,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Gift,71,19.0,6.5,OP004,2026-03-08,92,1.5,2.9,No,Completed,REG-2026-UAV-0992,,0,0.75,1.5194871888241386
D0993,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.6,Sensor,Temperature,107,42.0,12.8,OP002,2025-10-18,66,2.4,5.3,Yes,Completed,REG-2026-UAV-0993,,0,0.575,2.5864555300017202
D0994,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Electronics,71,18.0,6.3,OP009,2026-02-12,90,1.5,2.8,No,Completed,REG-2026-UAV-0994,,0,0.75,1.5668572392941562
D0995,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.4,Package,Clothing items,69,21.0,7.1,OP013,2025-05-01,87,1.9,3.4,No,Completed,REG-2026-UAV-0995,,0,0.48,1.6431096550774713
D0996,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.9,Camera,High-resolution still camera,106,38.0,12.2,OP002,2025-05-26,62,2.3,5.8,Yes,Completed,REG-2026-UAV-0996,,0,0.6125,2.7678071024148894
D0997,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Clothing,73,19.0,6.1,OP003,2026-01-11,92,1.4,2.7,No,Completed,REG-2026-UAV-0997,,0,0.65,1.434345827221476
D0998,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.7,Sensor,Vibration,109,40.0,12.5,OP010,2026-03-03,68,2.2,5.5,Yes,Completed,REG-2026-UAV-0998,,0,0.5875,2.573775003251681
D0999,Emergency Response,Large,FirstResponder,RescueFly,8,13.0,5.9,First Aid Kit,Basic medical supplies,135,45.0,10.0,OP002,2025-04-29,55,2.9,5.7,Yes,Completed,REG-2026-UAV-0999,,0,0.4538461538461539,2.570738297769295
D1000,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,19.3,Liquid Tank,Herbicide,30,32.0,10.8,OP003,2025-08-10,42,3.3,7.6,Yes,Completed,REG-2026-UAV-1000,,0,0.9650000000000001,3.166609312583133
D1001,Wind Turbine Inspection,Large,BladeChecker,AeroCorp,6,16.0,9.0,Camera,High-resolution camera for blade damage assessment,160,65.0,20.0,OP006,2025-03-13,45,3.2,8.5,Yes,Completed,REG-2026-UAV-1001,Inspecting wind turbine blades,0,0.5625,3.482669101801881
D1002,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.1,Liquid Tank,Defoliant,29,34.0,11.8,OP003,2025-05-17,42,3.4,7.7,Yes,Completed,REG-2026-UAV-1002,,0,0.905,3.216524631561753
D1003,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.5,Liquid Tank,Defoliant,27,36.0,11.5,OP015,2025-04-27,39,3.6,7.9,Yes,Completed,REG-2026-UAV-1003,,0,0.925,3.2271182574699506
D1004,Film Production,Large,CineDrone X,FilmCraft,8,18.0,11.5,Camera,Stabilized camera rig,55,42.0,9.0,OP010,2025-04-08,72,1.9,4.0,No,Completed,REG-2026-UAV-1004,,0,0.6388888888888888,1.9254660292311174
D1005,Product Photography,Small,StudioShot,PhotoFly,4,1.0,0.4,Camera,High-resolution camera for product showcasing,50,15.0,3.0,OP008,2025-03-05,98,0.8,1.9,No,Completed,REG-2026-UAV-1005,Taking aerial product shots for advertising,0,0.4,1.0181162713629677
D1006,Surveillance,Medium,Watcher Pro,SecureTech,4,7.0,4.1,Sensor,Noise detection sensor,110,55.0,10.0,OP011,2025-04-05,58,2.3,4.5,No,Completed,REG-2026-UAV-1006,,0,0.5857142857142856,2.2046894843281053
D1007,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Herbicide,32,31.0,10.0,OP006,2025-05-03,45,3.1,7.3,No,Completed,REG-2026-UAV-1007,,0,0.875,2.858577962755683
D1008,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Small package,72,16.0,6.2,OP007,2026-02-28,91,1.4,2.9,No,Completed,REG-2026-UAV-1008,,0,0.7,1.548240968694727
D1009,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,6.1,Sensor,Corrosion detection sensor,105,40.0,12.0,OP001,2025-06-04,70,2.0,4.8,Yes,Completed,REG-2026-UAV-1009,,0,0.7625,2.5428138384026635
D1010,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.8,Package,Office supplies,70,23.0,7.5,OP003,2025-04-14,86,1.9,3.4,No,Completed,REG-2026-UAV-1010,,0,0.5599999999999999,1.6356217383437095
D1011,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.8,Liquid Tank,Herbicide,33,32.0,10.8,OP003,2025-05-03,46,3.2,7.5,No,Completed,REG-2026-UAV-1011,,0,0.89,2.876111701446916
D1012,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Wide angle,89,20.0,5.8,OP002,2025-12-27,93,1.1,2.1,No,Completed,REG-2026-UAV-1012,,0,0.8,1.5120349501798593
D1013,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.2,Package,Documents,69,24.0,7.9,OP007,2026-02-08,87,1.8,3.4,No,Completed,REG-2026-UAV-1013,,0,0.44000000000000006,1.5682173215725883
D1014,Film Production,Large,CineDrone X,FilmCraft,8,18.0,11.5,Camera,Stabilized camera rig,55,42.0,9.0,OP009,2025-04-08,72,1.9,4.0,No,Completed,REG-2026-UAV-1014,,0,0.6388888888888888,1.9520739408133991
D1015,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Zoom,85,20.0,5.5,OP004,2025-07-20,96,1.3,2.3,No,Completed,REG-2026-UAV-1015,,0,0.6,1.368632320358854
D1016,Warehouse Inventory,Small,StockChecker,InventoryAI,4,3.0,1.8,RFID Reader,Long-range RFID reader,18,28.0,3.0,OP012,2025-04-10,77,0.8,1.3,No,Completed,REG-2026-UAV-1016,,0,0.6,1.2491156271724633
D1017,Wind Turbine Inspection,Large,BladeChecker,AeroCorp,6,16.0,9.0,Camera,High-resolution camera for blade damage assessment,160,65.0,20.0,OP005,2025-03-13,45,3.2,8.5,Yes,Completed,REG-2026-UAV-1017,Inspecting wind turbine blades,0,0.5625,3.5118804118710227
D1018,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Documents,71,17.0,5.9,OP003,2025-09-13,92,1.6,2.7,No,Completed,REG-2026-UAV-1018,,0,0.65,1.5517415945613615
D1019,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.6,Camera,High-res,105,39.0,13.8,OP011,2026-02-27,65,2.4,5.2,Yes,Completed,REG-2026-UAV-1019,,0,0.7,2.734251605241973
D1020,Bridge Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.5,Camera,High-definition camera,90,38.0,12.0,OP009,2025-03-18,60,2.2,5.8,Yes,Completed,REG-2026-UAV-1020,Routine bridge structure assessment,0,0.5625,2.594970304419272
D1021,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.9,Package,Documents,69,24.0,7.8,OP014,2025-09-01,85,1.9,3.4,No,Completed,REG-2026-UAV-1021,,0,0.58,1.5614999772290563
D1022,Infrastructure Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.8,Camera,High-resolution still camera,106,39.0,12.8,OP004,2025-05-16,64,2.5,5.9,Yes,Completed,REG-2026-UAV-1022,,0,0.6,2.7154359336758964
D1023,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.8,Camera,Wide angle,89,20.0,5.8,OP005,2025-09-22,93,1.1,2.1,No,Completed,REG-2026-UAV-1023,,0,0.8,1.4159905275518958
D1024,Bridge Inspection,Medium,ViewMax 500,Inspecta X,4,8.0,4.5,Camera,High-definition camera,90,38.0,12.0,OP001,2025-03-18,60,2.2,5.8,Yes,Completed,REG-2026-UAV-1024,,0,0.5625,2.671606667706149
D1025,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.6,Sensor,Temperature,107,42.0,12.8,OP011,2026-02-15,66,2.4,5.3,Yes,Completed,REG-2026-UAV-1025,,0,0.575,2.652257436000377
D1026,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.7,Package,Consumer goods,68,22.0,7.1,OP012,2025-10-27,88,1.7,3.5,No,Completed,REG-2026-UAV-1026,,0,0.54,1.5611522411800793
D1027,Product Photography,Small,StudioShot,PhotoFly,4,1.0,0.7,Camera,Macro lens camera,51,18.0,3.2,OP015,2025-05-31,94,0.9,2.1,No,Completed,REG-2026-UAV-1027,,0,0.7,1.2711222671795521
D1028,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Gift,70,19.0,6.1,OP013,2026-01-27,94,1.5,2.8,No,Completed,REG-2026-UAV-1028,,0,0.7,1.5038361486294158
D1029,Delivery to Remote Area,Medium,LongHaul 400,DeliveryNow,6,10.0,4.0,Package,Medical supplies,70,50.0,25.0,OP002,2025-03-10,58,2.6,5.1,No,Completed,REG-2026-UAV-1029,Delivering supplies to a remote island village,0,0.4,2.6671245180008887
D1030,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.6,Liquid Tank,Insecticide,33,33.0,10.5,OP012,2025-07-13,46,3.3,7.3,Yes,Completed,REG-2026-UAV-1030,,0,0.8800000000000001,3.038107190199706
D1031,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.1,Camera,Infrared,104,38.0,13.2,OP013,2026-02-19,69,2.2,5.1,Yes,Completed,REG-2026-UAV-1031,,0,0.6375,2.5699928751875634
D1032,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,16.8,Liquid Tank,Water for testing,33,30.0,9.5,OP009,2025-04-13,46,3.2,7.1,Yes,Completed,REG-2026-UAV-1032,,0,0.8400000000000001,2.976977256559112
D1033,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.2,Liquid Tank,Fungicide,32,31.0,10.5,OP002,2025-08-02,41,3.1,7.4,Yes,Completed,REG-2026-UAV-1033,,0,0.86,3.158420387689961
D1034,Traffic Monitoring,Medium,TrafficEye,SecureTech,4,6.0,2.8,Camera,Real-time video camera for traffic analysis,85,40.0,10.0,OP005,2025-03-14,72,1.9,4.5,No,Completed,REG-2026-UAV-1034,Monitoring traffic flow on a major highway,0,0.4666666666666666,2.0916323140552966
D1035,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.4,Camera,Zoom,106,42.0,13.9,OP013,2025-11-23,62,2.5,5.7,Yes,Completed,REG-2026-UAV-1035,,0,0.675,2.762456916970906
D1036,Wind Turbine Inspection,Large,BladeChecker,AeroCorp,6,16.0,9.0,Camera,High-resolution camera for blade damage assessment,160,65.0,20.0,OP008,2025-03-13,45,3.2,8.5,Yes,Completed,REG-2026-UAV-1036,Inspecting wind turbine blades,0,0.5625,3.4091644026980994
D1037,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Documents,71,17.0,5.9,OP003,2025-06-25,92,1.6,2.7,No,Completed,REG-2026-UAV-1037,,0,0.65,1.5359120177378782
D1038,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Wide lens,89,18.0,5.9,OP006,2025-11-13,97,1.2,2.4,No,Completed,REG-2026-UAV-1038,,0,0.3,1.1245590762339892
D1039,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.4,Camera,Zoom lens,84,19.0,5.2,OP004,2025-09-18,95,1.2,2.3,No,Completed,REG-2026-UAV-1039,,0,0.4,1.1645545914485447
D1040,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.8,Package,Small items,69,25.0,7.5,OP011,2026-09-28,88,1.9,3.3,No,Completed,REG-2026-UAV-1040,,0,0.5599999999999999,1.566244828067614
D1041,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,ND filters,85,20.0,7.0,OP007,2025-05-09,98,1.0,2.1,No,Completed,REG-2026-UAV-1041,,0,0.3,1.1878556639740188
D1042,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.4,Package,Small package,72,16.0,6.2,OP010,2026-02-28,91,1.4,2.9,No,Completed,REG-2026-UAV-1042,,0,0.7,1.5050463631741395
D1043,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.7,Sensor,Gas,106,39.0,12.8,OP014,2026-02-07,67,2.2,5.5,Yes,Completed,REG-2026-UAV-1043,,0,0.5875,2.5941743837788485
D1044,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.2,Liquid Tank,Insecticide,30,34.0,11.0,OP013,2025-05-28,40,3.4,7.9,Yes,Completed,REG-2026-UAV-1044,,0,0.9099999999999999,3.2567370951373174
D1045,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.9,Liquid Tank,Fungicide,27,35.0,9.8,OP003,2025-10-25,44,3.5,7.7,Yes,Completed,REG-2026-UAV-1045,,0,0.945,3.2019479767637566
D1046,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.5,Package,Gift,71,19.0,6.5,OP006,2025-11-24,92,1.5,2.9,No,Completed,REG-2026-UAV-1046,,0,0.75,1.567559413692189
D1047,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Standard lens,87,20.0,5.7,OP015,2026-01-04,95,1.1,2.2,No,Completed,REG-2026-UAV-1047,,0,0.5,1.263902687615245
D1048,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.1,Package,Documents,70,17.0,5.8,OP012,2026-02-20,93,1.6,2.8,No,Completed,REG-2026-UAV-1048,,0,0.55,1.4637322693219705
D1049,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.5,Camera,Thermal,103,41.0,13.1,OP015,2025-07-18,64,2.4,5.2,Yes,Completed,REG-2026-UAV-1049,,0,0.6875,2.610864226213493
D1050,Power Line Inspection,Medium,VoltGuard,SkyView Inc.,6,9.0,5.1,Camera,UV inspection camera,102,59.0,16.0,OP010,2025-05-21,55,2.7,6.9,Yes,Completed,REG-2026-UAV-1050,,0,0.5666666666666667,2.919703196048967
D1051,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.7,Package,Consumer electronics,68,23.0,7.5,OP009,2025-05-24,88,1.9,3.4,No,Completed,REG-2026-UAV-1051,,0,0.54,1.658297800895227
D1052,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.7,Camera,Zoom lens,89,23.0,6.5,OP011,2025-05-19,91,1.5,2.7,No,Completed,REG-2026-UAV-1052,,0,0.7,1.5810926622405486
D1053,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Infrared camera,90,18.0,6.0,OP010,2025-04-04,95,1.0,1.9,No,Completed,REG-2026-UAV-1053,,0,0.3,1.1283850803897946
D1054,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.5,Liquid Tank,Herbicide,32,31.0,10.0,OP001,2025-05-03,45,3.1,7.3,No,Completed,REG-2026-UAV-1054,,0,0.875,2.7435450573089533
D1055,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.5,Camera,Standard lens,83,20.0,5.3,OP003,2025-05-02,92,1.2,2.1,No,Completed,REG-2026-UAV-1055,,0,0.5,1.2481536227335035
D1056,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.8,Package,Consumer electronics,72,25.0,7.8,OP002,2025-05-14,85,1.7,3.5,No,Completed,REG-2026-UAV-1056,,0,0.5599999999999999,1.6783312108782567
D1057,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.5,Liquid Tank,Insecticide,29,32.0,9.9,OP008,2025-10-17,44,3.2,7.5,Yes,Completed,REG-2026-UAV-1057,,0,0.925,3.205102464568404
D1058,Surveillance,Medium,Watcher Pro,SecureTech,4,7.0,4.1,Sensor,Noise detection sensor,110,55.0,10.0,OP007,2025-04-05,58,2.3,4.5,No,Completed,REG-2026-UAV-1058,,0,0.5857142857142856,2.1880012327868985
D1059,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.6,Camera,High-res,105,39.0,13.8,OP002,2026-02-27,65,2.4,5.2,Yes,Completed,REG-2026-UAV-1059,,0,0.7,2.727786232129152
D1060,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Fungicide,29,32.0,9.5,OP006,2026-09-26,44,3.2,7.7,Yes,Completed,REG-2026-UAV-1060,,0,0.9400000000000001,3.1749864165845505
D1061,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Sensor,Acoustic,109,38.0,12.2,OP015,2025-10-02,69,2.1,5.4,Yes,Completed,REG-2026-UAV-1061,,0,0.6125,2.5522440425720454
D1062,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.6,Sensor,Vibration,107,40.0,12.5,OP003,2025-11-19,68,2.2,5.3,Yes,Completed,REG-2026-UAV-1062,,0,0.575,2.5976670218955658
D1063,Wind Turbine Inspection,Large,BladeChecker,AeroCorp,6,16.0,8.8,Camera,High-resolution video camera,157,72.0,23.0,OP008,2025-05-23,42,3.0,8.2,Yes,Completed,REG-2026-UAV-1063,,0,0.55,3.5962515281456398
D1064,Traffic Monitoring,Medium,TrafficEye,SecureTech,4,6.0,2.8,Camera,Real-time video camera for traffic analysis,85,40.0,10.0,OP010,2025-03-14,72,1.9,4.5,No,Completed,REG-2026-UAV-1064,Monitoring traffic flow on a major highway,0,0.4666666666666666,2.0253056190909904
D1065,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.8,Sensor,Pressure,108,41.0,12.5,OP013,2026-02-23,67,2.3,5.4,Yes,Completed,REG-2026-UAV-1065,,0,0.6,2.555022552941912
D1066,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Documents,71,17.0,5.9,OP003,2025-12-18,92,1.6,2.7,No,Completed,REG-2026-UAV-1066,,0,0.65,1.3780944180227308
D1067,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.8,Package,Office supplies,70,23.0,7.5,OP010,2025-04-14,86,1.9,3.4,No,Completed,REG-2026-UAV-1067,,0,0.5599999999999999,1.680262550743654
D1068,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Clothing,73,19.0,6.1,OP014,2026-01-11,92,1.4,2.7,No,Completed,REG-2026-UAV-1068,,0,0.65,1.490488476030303
D1069,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,Wide lens,89,18.0,5.9,OP009,2025-08-25,97,1.2,2.4,No,Completed,REG-2026-UAV-1069,,0,0.3,1.1891976949839385
D1070,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.3,Package,Clothing items,70,23.0,7.2,OP001,2025-05-01,89,1.7,3.3,No,Completed,REG-2026-UAV-1070,,0,0.45999999999999996,1.5119923593846254
D1071,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.5,Package,Documents,68,24.0,7.1,OP005,2025-12-06,85,1.8,3.4,No,Completed,REG-2026-UAV-1071,,0,0.5,1.7197343162951055
D1072,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.6,Camera,Standard,86,20.0,5.8,OP003,2025-06-26,94,1.1,2.1,No,Completed,REG-2026-UAV-1072,,0,0.6,1.3118902673732866
D1073,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.1,Liquid Tank,Organic fertilizer,34,30.0,10.5,OP006,2025-05-13,47,3.1,7.2,No,Completed,REG-2026-UAV-1073,,0,0.8550000000000001,2.6988348346586837
D1074,Package Delivery,Small,SwiftWing,DeliveryNow,4,2.0,1.3,Package,Clothing,73,19.0,6.1,OP010,2025-07-19,92,1.4,2.7,No,Completed,REG-2026-UAV-1074,,0,0.65,1.4772642116746677
D1075,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,17.9,Liquid Tank,Herbicide,32,34.0,10.5,OP002,2025-12-08,40,3.4,7.8,Yes,Completed,REG-2026-UAV-1075,,0,0.8949999999999999,3.262524543898648
D1076,Surveillance,Medium,Watcher Pro,SecureTech,4,7.0,4.1,Sensor,Noise detection sensor,110,55.0,10.0,OP009,2025-04-05,58,2.3,4.5,No,Completed,REG-2026-UAV-1076,,0,0.5857142857142856,2.266777242183604
D1077,Warehouse Inventory,Small,StockChecker,InventoryAI,4,3.0,2.0,Scanner,3D barcode scanner,20,25.0,3.0,OP006,2025-02-23,80,0.7,1.2,No,Completed,REG-2026-UAV-1077,,0,0.6666666666666666,1.3302015815028119
D1078,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.7,Sensor,Gas,106,39.0,12.8,OP007,2026-02-07,67,2.2,5.5,Yes,Completed,REG-2026-UAV-1078,,0,0.5875,2.532229562801028
D1079,Package Delivery,Medium,FlyHigh 300,AeroCorp,4,5.0,2.9,Package,Documents,69,24.0,7.8,OP005,2025-09-01,85,1.9,3.4,No,Completed,REG-2026-UAV-1079,,0,0.58,1.7585432135358898
D1080,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,4.9,Sensor,Temperature,109,42.0,12.8,OP009,2025-06-20,70,2.4,5.2,Yes,Completed,REG-2026-UAV-1080,,0,0.6125,2.541276565046145
D1081,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.2,Liquid Tank,Herbicide,28,35.0,9.8,OP001,2025-07-17,43,3.5,7.6,Yes,Completed,REG-2026-UAV-1081,,0,0.9099999999999999,3.0871145284052512
D1082,Agricultural Spraying,Large,CropMaster,AgriDrones,8,20.0,18.8,Liquid Tank,Herbicide,26,32.0,9.2,OP005,2026-01-01,41,3.4,7.7,Yes,Completed,REG-2026-UAV-1082,,0,0.9400000000000001,3.098030377145032
D1083,Aerial Photography,Small,SnapShot Mini,PhotoFly,4,1.0,0.3,Camera,ND filter,82,17.0,5.5,OP011,2025-06-14,97,1.1,2.2,No,Completed,REG-2026-UAV-1083,,0,0.3,1.205816435966773
D1084,Infrastructure Inspection,Medium,ViewMax 500,SkyView Inc.,4,8.0,5.6,Camera,High-res,105,39.0,13.8,OP010,2025-10-30,65,2.4,5.2,Yes,Completed,REG-2026-UAV-1084,,0,0.7,2.6879414693093207
